date,temperature,solar_radiation,precipitation,cloudiness,day_length_hours
2011-02-12,8.582195454166667,128.60499916666666,0.0,41.333333333333336,9.929004658208772
2011-02-13,7.188028779166667,131.68291666666667,0.0,33.454166691666664,9.982380943446161
2011-02-14,7.913028816666666,133.20333325,0.0,54.95416669583333,10.036086039423536
2011-02-15,6.554695258333333,50.84124929166666,0.1208333333333333,98.08333333333331,10.090102536377787
2011-02-16,6.857195354166667,134.90916583333333,0.0,56.691666670833335,10.144413931868177
2011-02-17,5.353861975,138.802915,0.0,54.1875,10.199004610699301
2011-02-18,3.846361941666667,115.10666658333334,0.0,63.5,10.25385977270027
2011-02-19,4.71219530375,140.43458204166666,0.0,48.787500022500005,10.308965305522543
2011-02-20,3.630945220833333,39.048749416666666,0.4166666666666667,100.0,10.364307620795659
2011-02-21,3.6355285766666663,104.87166616666669,0.0416666666666666,97.79166666666669,10.419873489033115
2011-02-22,2.200945277416667,122.07833191666668,0.0,67.08333333333333,10.475649911008658
2011-02-23,1.182195298125,157.93791479166666,0.0,39.3125,10.531624048691073
2011-02-24,3.4138619427916663,58.18374979166666,0.0666666666666666,100.0,10.587783215559028
2011-02-25,6.15969525,82.84416525,0.0,77.77916666666667,10.644114907291504
2011-02-26,5.829278662499999,105.947082875,0.0666666666666666,84.70833333333333,10.700606848115099
2011-02-27,5.698445241666668,73.46208245833334,0.0833333333333333,79.70833333333333,10.75724703460272
2011-02-28,5.270528741666666,92.4487485,0.0,77.54166666666667,10.814023769615044
2011-03-01,4.71177871875,143.25291583333333,0.0,40.833333333333336,10.870925686682757
2011-03-02,3.332612001916667,173.47583241666666,0.0,1.3041666666666667,10.927941767194676
2011-03-03,2.8255286125,166.50416520833332,0.0,37.27916666666667,10.98506135189589
2011-03-04,3.2463619725000004,173.54999458333336,0.0,23.95833333333333,11.042274147646353
2011-03-05,4.3092786675,176.99874854166669,0.0,5.020833375,11.099570230807968
2011-03-06,3.247612011958333,167.13458120833334,0.0,41.66666666666666,11.156940048672663
2011-03-07,3.21011202125,188.7170833333333,0.0,0.0,11.214374419305035
2011-03-08,5.9792787875,178.85291416666666,0.0,17.5,11.271864529095701
2011-03-09,7.21552877,182.22749875,0.0,60.2666667625,11.329401927635153
2011-03-10,8.0746955375,82.28791645833333,0.0,97.45833333333331,11.386978521146919
2011-03-11,9.314695470833334,131.75708333333333,0.0,77.07916667083333,11.444586567188605
2011-03-12,9.9709457,183.636665,0.0,74.37916693333334,11.502218673557838
2011-03-13,10.930945708333333,65.971249,0.0,100.0,11.559867803675516
2011-03-14,12.249695645833334,180.41041583333333,0.0125,75.59166667916666,11.617527289725873
2011-03-15,10.610945770833334,194.27957833333332,0.0,12.5541666875,11.675190852531667
2011-03-16,11.372195583333331,176.81332954166666,0.2458333333333333,61.91250025166666,11.732852621640053
2011-03-17,11.106362354166668,46.02041641666667,0.5458333333333333,100.0,11.790507140808764
2011-03-18,8.7467788875,120.70624829166668,0.0333333333333333,100.0,11.84814933806322
2011-03-19,7.5642787375,87.92458333333333,0.1958333333333333,80.83333333333333,11.905774443024233
2011-03-20,5.752612079375001,219.8670825,0.0,5.416666666666667,11.963377850364932
2011-03-21,5.9680287495833335,219.49624416666663,0.0,0.0,12.020954951034259
2011-03-22,7.087612118,221.8324975,0.0,0.0625,12.078500969424795
2011-03-23,9.722195541666666,222.16624745833332,0.0,0.4125000016666666,12.136010844080738
2011-03-24,11.095945487499998,225.31833041666667,0.0,10.200000241666666,12.19347917146567
2011-03-25,12.285529,223.61249875,0.0,14.987500916666669,12.250900207553276
2011-03-26,11.645529125,195.6516645833333,0.0458333333333333,43.26666666666667,12.3082679046341
2011-03-27,12.535112354166666,89.81583316666666,0.3041666666666666,99.54166666666669,12.365575958069915
2011-03-28,12.222195666666666,95.11874995833334,0.2375,72.5,12.422817846529918
2011-03-29,13.219278958333334,196.91249875000003,0.0,72.33333333333333,12.479986860383558
2011-03-30,11.898862375,113.28958291666667,0.0958333333333333,95.16666666666669,12.537076119431235
2011-03-31,12.690528916666668,120.9658325,0.1791666666666666,96.79166666666669,12.594078582403553
2011-04-01,15.127612458333331,161.794582,0.0041666666666666,84.29166666666667,12.650987050160651
2011-04-02,16.517612333333332,240.85624833333333,0.0,22.24583343333333,12.707794164960985
